object_name,data_received_on,description,device_id,ismanual,object_id,object_type,present_value,units
VOX'OS02'Mahu1'AhuMkp1'HuOff,2025-11-07T11:19:20.965 UTC,Fresh Air  Humidity,2122754,False,62,analogInput,38.119998931884766,percentRelativeHumidity
VOX'OS01'Ahu'Ahu1'HuR2,2025-11-07T11:06:56.469 UTC,Space Air Humidity-2,2122753,False,86,analogInput,62.52000045776367,percentRelativeHumidity
VOX'OS05'MtrEMU'EMU01'00'PowC,2025-11-07T11:09:52.707 UTC,Active Power C,2122757,False,78,analogInput,7.996561050415039,kilowatts
VOX'OS05'Ahu'Ahu9'CmdCHW,2025-11-07T11:09:52.707 UTC,CHW Valve Command,2122757,False,11,analogOutput,90.71179962158203,percent
VOX'OS02'Ahu'Ahu15'StaFlw,2025-11-07T11:19:20.965 UTC,Supply Fan Airflow Status,2122754,False,11,binaryInput,active,n/a
VOX'OS02'SplitUnit'Split1'RUn,2025-11-07T11:19:20.965 UTC,Fan Run Status ,2122754,False,73,binaryInput,inactive,n/a
VOX'OS05'Ahu'Ahu12'TBFbCHW,2025-11-07T11:09:52.707 UTC,Trend CHW Valve Feedback,2122757,False,21,trendLog,n/a,n/a
VOX'OS01'ExFans'KitExFan'AFFAlm,2025-11-07T11:06:56.469 UTC,Air Flow Fail Alarm,2122753,False,38,binaryValue,inactive,n/a
VOX'OS01'Ahu'AhuMkp2'AlmTrpVFD,2025-11-07T11:06:56.469 UTC,Supply Fan VFD Fault Alarm,2122753,False,27,binaryInput,inactive,n/a
VOX'OS01'Ahu'Ahu17'TempSu,2025-11-07T11:06:56.469 UTC,Supply Air Temperature,2122753,False,22,analogInput,28.369998931884766,degreesCelsius
VOX'OS01'Ahu'Ahu3'TsOn,2025-11-07T11:06:56.469 UTC,Time Scheduler - On/Off,2122753,False,8,schedule,1,n/a
VOX'OS01'MtrEMU'EMU02'00'CurrB,2025-11-07T11:06:56.469 UTC,Current B,2122753,False,118,analogInput,128.1906280517578,amperes
VOX_FCU'Flr_01'R_FCU_FY_25'RHvacCoo'TCtlC'TrndPrSpC,2025-11-07T11:16:03.370 UTC,Trend for present cooling setpoint,2,False,2,trendLog,n/a,n/a
VOX'OS04'Ahu'Ahu8'SpTRUnoc,2025-11-07T11:13:54.453 UTC,Room Temperature Un-Occupied Setpoint,2122756,False,52,analogValue,26,degreesCelsius
VOX'OS04'Ahu'Ahu13'SpTRHiLo,2025-11-07T11:13:54.453 UTC,Room Temperature Hi/Low Limit Setpoint,2122756,False,11,analogValue,4,degreesCelsius
VOX'OS01'MtrEMU'EMU01'00'VoltAB,2025-11-07T11:06:56.469 UTC,Voltage A-B,2122753,False,110,analogInput,416.8582763671875,volts
VOX'OS01'Ahu'Ahu3'SpHuSpcCt,2025-11-07T11:06:56.469 UTC,Space Air Humidity Cut Off Setpoint,2122753,False,46,analogValue,5,percentRelativeHumidity
VOX'OS02'Mahu1'AhuMkp1'StsDamp,2025-11-07T11:19:20.965 UTC,MAHU  Damper Status,2122754,False,79,binaryInput,active,n/a
VOX'OS04'Ahu'Ahu7'StaFlw,2025-11-07T11:13:54.453 UTC,Supply Fan Airflow Status,2122756,False,17,binaryInput,active,n/a
VOX'OS01'MtrEMU'EMU05'00'CurrB,2025-11-07T11:06:56.469 UTC,Current B,2122753,False,169,analogInput,69.4703140258789,amperes
Infra'Crtf,2025-11-07T11:16:03.370 UTC,Certificate,2,False,411,multiStateValue,4,n/a
VOX'OS3'MtrEMU'EMU01'00'TBKwh1,2025-11-07T11:07:24.654 UTC,TB Total Active Power _kW,2122755,False,2,trendLog,n/a,n/a
VOX'OS04'Ahu'FAHU'AlmFlwEf,2025-11-07T11:13:54.453 UTC,Exhaust Fan Air Flow Fail Alarm,2122756,False,29,binaryValue,inactive,n/a
VOX'OS05'Ahu'Ahu9'TempSu,2025-11-07T11:09:52.707 UTC,Supply Air Temperature,2122757,False,44,analogInput,16.979999542236328,degreesCelsius
VOX'OS01'Ahu'Ahu3'PIDTR,2025-11-07T11:06:56.469 UTC,PID - Control For Room Temperature,2122753,False,7,loop,100,n/a
VOX'OS02'Mahu1'AhuMkp1'TSu,2025-11-07T11:19:20.965 UTC,Supply Air Temperature,2122754,False,65,analogInput,22.03999900817871,degreesCelsius
VOX_FCU'Flr_01'RS_FCU_FYR_MAIN SERVER ROOM_9B'HVAC'Fan'FanSpdMaxVnt,2025-11-07T11:11:55.586 UTC,Maximum fan speed for ventilation,233,False,82,analogValue,95,percent
VOX'OS05'RmTAvg'SpaceT16'TempSp1,2025-11-07T11:09:52.707 UTC,Space Air Temperature-1,2122757,False,67,analogInput,19.139999389648438,degreesCelsius
VOXZAHIA'AS03'PX_EDOS8,2025-11-07T11:07:24.654 UTC,,2122755,False,2097160,file,n/a,n/a
VOX'OS01'MtrEMU'EMU06'00'PowT,2025-11-07T11:06:56.469 UTC,Total Active Power,2122753,False,194,analogInput,4.003250598907471,kilowatts
VOX_FCU'Flr_01'R_FCU_FY_25'ROpModDtr'CenCndTrg,2025-11-07T11:16:03.370 UTC,Central condition trigger,2,False,21,multiStateValue,1,n/a
VOX'OS05'Ahu'Ahu9'StaFlw,2025-11-07T11:09:52.707 UTC,Supply Fan Airflow Status,2122757,False,23,binaryInput,active,n/a
VOX'OS02'Mahu1'AhuMkp1'AlmPre,2025-11-07T11:19:20.965 UTC,Pre-Filter Alarm,2122754,False,68,binaryInput,inactive,n/a
VOX'OS02'Ahu'Ahu5'HuRt,2025-11-07T11:19:20.965 UTC,Return Air Humidity,2122754,False,51,analogInput,60.779998779296875,percentRelativeHumidity
VOX'OS02'Ahu'Ahu5'CmdVFD,2025-11-07T11:19:20.965 UTC,VFD Enable/Disable Command,2122754,False,5,binaryOutput,active,n/a
VOX'OS01'ExFans'SmkEXFan6'Trip,2025-11-07T11:06:56.469 UTC,Fan Trip Status,2122753,False,133,binaryInput,inactive,n/a
VOXZAHIA'AS04'PX_EDOS7,2025-11-07T11:13:54.453 UTC,,2122756,False,2097159,file,n/a,n/a
VOX'OS01'Ahu'Ahu1'TsOn,2025-11-07T11:06:56.469 UTC,Time Scheduler - On/Off,2122753,False,2,schedule,1,n/a
VOX'OS01'Ahu'Ahu2'TBTSu,2025-11-07T11:06:56.469 UTC,Trend Supply Air Temperature,2122753,False,32,trendLog,n/a,n/a
Global'NotifCl62,2025-11-07T11:19:20.965 UTC,"Offline trend alarm, basic",2122754,False,62,notificationClass,n/a,n/a
VOX'OS02'Ahu'Ahu15'ChwTemp,2025-11-07T11:19:20.965 UTC,Chilled Water Return Temperature,2122754,False,13,analogInput,n/a,degreesCelsius
Infra'DiagAs,2025-11-07T11:16:03.370 UTC,Diagnostics for automation station,2,False,0,analogValue,48.9140625,noUnits
VOX'OS01'ExFans'KitExFan'EspDirt,2025-11-07T11:06:56.469 UTC,ESP Dirty Status,2122753,False,43,binaryInput,inactive,n/a
VOX'OS01'Ahu'Ahu2'PIDTR,2025-11-07T11:06:56.469 UTC,PID - Control For Room Temperature,2122753,False,5,loop,34.1721305847168,n/a
VOXZAHIA'AS02'PX_EDOS9,2025-11-07T11:19:20.965 UTC,,2122754,False,2097161,file,n/a,n/a
VOX'OS01'Ahu'AhuMkp2'AlmFlwSf,2025-11-07T11:06:56.469 UTC,Supply Fan Air Flow Fail Alarm,2122753,False,25,binaryValue,inactive,n/a
VOX'OS02'SMDB'SMDB'OnOFF,2025-11-07T11:19:20.965 UTC,Incomer ON/OFF Status,2122754,False,72,binaryInput,active,n/a
VOX'OS04'Ahu'FAHU'AlmFlwSf,2025-11-07T11:13:54.453 UTC,Supply Fan Air Flow Fail Alarm,2122756,False,30,binaryValue,inactive,n/a
VOX'OS04'Ahu'FAHU'OnTemp3,2025-11-07T11:13:54.453 UTC,FAHU After Sensible Wheel Off Coil Temperature,2122756,False,68,analogInput,34.11000061035156,degreesCelsius
Infra'AsEvtEnr,2025-11-07T11:16:03.370 UTC,Automation station event enrollment,2,False,0,alertEnrollment,"[device, 2]",n/a
VOX'OS01'Ahu'Ahu1'TBHuRt,2025-11-07T11:06:56.469 UTC,Trend Return Air Humidity,2122753,False,6,trendLog,n/a,n/a
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RGrnLf'REeiRst,2025-11-07T11:11:55.586 UTC,Reset of room energy efficiency indic.,233,False,1,binaryValue,inactive,n/a
VOX'OS05'Ahu'Ahu9'TBHuSu,2025-11-07T11:09:52.707 UTC,Trend Supply Air Humidity,2122757,False,33,trendLog,n/a,n/a
VOX'OS05'Ahu'Ahu10'StaAuto,2025-11-07T11:09:52.707 UTC,Supply Fan Auto Status,2122757,False,4,binaryInput,active,n/a
VOX'OS04'Ahu'Ahu7'TBCMDCHW,2025-11-07T11:13:54.453 UTC,Trend CHW Valve Command,2122756,False,23,trendLog,n/a,n/a
VOX'OS04'ELEMU'Kw,2025-11-07T11:13:54.453 UTC,Kilo Watts,2122756,False,76,analogInput,n/a,kilowatts
VOX'OS01'Ahu'Ahu2'TBFbFAD,2025-11-07T11:06:56.469 UTC,Trend Fresh Air Damper Feedback,2122753,False,27,trendLog,n/a,n/a
VOX'OS05'Ahu'Ahu12'TSOcc,2025-11-07T11:09:52.707 UTC,Time Scheduler - Occupancy,2122757,False,5,schedule,1,n/a
hmi-D73531D5226E4CB34DC994CC1124E4D8,2025-11-07T11:16:03.370 UTC,,2,False,356,file,n/a,n/a
VOX'OS05'Ahu'Ahu10'PIDTR,2025-11-07T11:09:52.707 UTC,PID - Control For Room Temperature,2122757,False,1,loop,84.48005676269531,n/a
VOXZAHIA'AS05'PX_EDOS1,2025-11-07T11:09:52.707 UTC,,2122757,False,2097153,file,n/a,n/a
VOX'OS02'Ahu'Ahu15'AlmNtAuto,2025-11-07T11:19:20.965 UTC,Supply Fan Not in Auto Alarm,2122754,False,9,binaryValue,inactive,n/a
VOX'OS02'Ahu'Ahu4'SpMaxVFD,2025-11-07T11:19:20.965 UTC,VFD Max. Speed Setpoint,2122754,False,47,analogValue,100,percent
VOX'OS04'Ahu'Ahu8'AlmFAD,2025-11-07T11:13:54.453 UTC,FAD Fail to Open Alarm,2122756,False,19,binaryValue,inactive,n/a
VOX'OS01'Ahu'Ahu3'Almbag,2025-11-07T11:06:56.469 UTC,Bag Filter Alarm,2122753,False,21,binaryInput,inactive,n/a
VOX'OS02'Ahu'Ahu15'AlmTrpSf,2025-11-07T11:19:20.965 UTC,Supply Fan VFD Fault Alarm,2122754,False,8,binaryInput,inactive,n/a
VOX'OS02'Ahu'Ahu14'StaVFDSf,2025-11-07T11:19:20.965 UTC,Supply Fan VFD Status,2122754,False,6,binaryInput,active,n/a
VOX'OS01'Ahu'Ahu1'SpCo2Hi,2025-11-07T11:06:56.469 UTC,Space Air Co2  High Alarm Setpoint,2122753,False,3,analogValue,1100,partsPerMillion
VOX'OS01'Ahu'FAHU2'StaVFDSf2,2025-11-07T11:06:56.469 UTC,FAHU Supply Fan VFD Status-2,2122753,False,138,binaryInput,active,n/a
VOX'OS05'Ahu'Ahu11'PIDVFD,2025-11-07T11:09:52.707 UTC,PID - Control For VFD,2122757,False,4,loop,100,n/a
WS-Text-pl-sql,2025-11-07T11:16:03.370 UTC,,2,False,378,file,n/a,n/a
VOX_FCU'Flr_01'RS_FCU_FYR_MAIN SERVER ROOM_9B'RSegmSta,2025-11-07T11:11:55.586 UTC,Room segment state,233,False,19,multiStateValue,2,n/a
VOX'OS3A'MtrEMU'00'TBkW,2025-11-07T11:16:27.906 UTC,TB Total Active Power _kW,2122758,False,2,trendLog,n/a,n/a
VOX'OS04'Ahu'Ahu6'SpTREff,2025-11-07T11:13:54.453 UTC,Room Temperature Effective Setpoint,2122756,False,23,analogValue,21,degreesCelsius
WS-Text-fr-sql,2025-11-07T11:16:03.370 UTC,,2,False,372,file,n/a,n/a
VOX'OS01'MtrEMU'EMU02'00'CurrAvg,2025-11-07T11:06:56.469 UTC,Average Current,2122753,False,117,analogInput,130.31871032714844,amperes
VOX'OS05'Ahu'Ahu12'AlmTRLow,2025-11-07T11:09:52.707 UTC,Room Low Temperature Alarm,2122757,False,18,binaryValue,inactive,n/a
VOX'OS01'Ahu'Ahu2'CMDSpdVFD,2025-11-07T11:06:56.469 UTC,Supply Fan VFD Speed Command,2122753,False,7,analogOutput,99.72213745117188,percent
VOX'OS01'ExFans'PrjExFan2'StsDamp,2025-11-07T11:06:56.469 UTC,Supply Air Damper Status,2122753,False,49,binaryInput,active,n/a
VOX'OS04'Ahu'Ahu8'ChwFb,2025-11-07T11:13:54.453 UTC,CHW Valve Feedback,2122756,False,34,analogInput,84.37999725341797,percent
VOX_FCU'Flr_01'RS_FCU_FY_25'HVAC'Ccl'CclAvlDhu,2025-11-07T11:16:03.370 UTC,Cooling coil available for dehmdf.,2,False,21,binaryValue,active,n/a
VOX'OS3'MtrEMU'EMU01'00'PowC,2025-11-07T11:07:24.654 UTC,Active Power C,2122755,False,10,analogInput,14.654359817504883,kilowatts
VOX'OS01'ExFans'SmkEXFan2'FanHoa,2025-11-07T11:06:56.469 UTC,Fan Hand Auto Status,2122753,False,122,binaryInput,active,n/a
VOX'OS02'Ahu'Ahu14'SpTROcc,2025-11-07T11:19:20.965 UTC,Room Temperature Occupied Setpoint,2122754,False,12,analogValue,21,degreesCelsius
VOX'OS04'Ahu'Ahu6'SpFAD1,2025-11-07T11:13:54.453 UTC,FA. Damper Open Setpoint for Co High,2122756,False,18,analogValue,100,percent
VOX_FCU'Flr_01'RS_FCU_FYR_MAIN SERVER ROOM_9B'HVAC'Ccl,2025-11-07T11:11:55.586 UTC,Cooling coil,233,False,104,structuredView,n/a,n/a
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'TCtlC'DSpCPcf,2025-11-07T11:11:55.586 UTC,Delta cooling setpoint for pre-comfort,233,False,17,analogValue,2,degreesKelvin
VOX'OS05'Ahu'Ahu12'StaVFDSf,2025-11-07T11:09:52.707 UTC,Supply Fan VFD Status,2122757,False,18,binaryInput,active,n/a
VOX'OS05'Ahu'Ahu12'CmdVFD,2025-11-07T11:09:52.707 UTC,VFD Enable/Disable Command,2122757,False,3,binaryOutput,active,n/a
VOX'OS01'SMDB'SMDB'OnOFF5,2025-11-07T11:06:56.469 UTC,EMCC-S6-GS-01 On/Off Status,2122753,False,106,binaryInput,active,n/a
VOX_FCU'Flr_01'R_FCU_FY_25'RHvacCoo'FanOp,2025-11-07T11:16:03.370 UTC,Fan operation,2,False,49,structuredView,n/a,n/a
VOX'OS01'Ahu'Ahu2'HuSu,2025-11-07T11:06:56.469 UTC,Supply Air Humidity,2122753,False,30,analogInput,69.58000183105469,percentRelativeHumidity
VOX'OS01'MtrEMU'EMU03'00'CurrAvg,2025-11-07T11:06:56.469 UTC,Average Current,2122753,False,134,analogInput,363.177001953125,amperes
VOX'OS01'Ahu'Ahu2'AlmTrpSf,2025-11-07T11:06:56.469 UTC,Supply Fan VFD Fault Alarm,2122753,False,14,binaryInput,inactive,n/a
VOXZAHIA'AS04'IOC_ACT,2025-11-07T11:13:54.453 UTC,BACnetGen downloaded IOC,2122756,False,2097166,file,n/a,n/a
VOX'OS02'Ahu'Ahu5'TSOcc,2025-11-07T11:19:20.965 UTC,Time Scheduler - Occupancy,2122754,False,9,schedule,1,n/a
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'PltModDtr'NgtCReq,2025-11-07T11:11:55.586 UTC,Night cooling request,233,False,3,binaryValue,inactive,n/a
VOX'OS01'Ahu'Ahu1'CmdCHW,2025-11-07T11:06:56.469 UTC,CHW Valve Command,2122753,False,2,analogOutput,n/a,percent
VOX_FCU'Flr_01'R_FCU_FY_25'RHvacCoo'SpTRDtr'SpTRShft,2025-11-07T11:16:03.370 UTC,Room temperature setpoint shift,2,False,42,analogValue,n/a,degreesKelvin
VOX'OS05'Ahu'Ahu11'SpHuSpcCt,2025-11-07T11:09:52.707 UTC,Space Air Humidity Cut Off Setpoint,2122757,False,29,analogValue,5,percentRelativeHumidity
VOX'OS04'Ahu'Ahu8'RtCo2,2025-11-07T11:13:54.453 UTC,Space Air Co2 Setpoint,2122756,False,40,analogValue,1000,partsPerMillion
VOX'OS05'Ahu'Ahu9'SpTREff,2025-11-07T11:09:52.707 UTC,Room Temperature Effective Setpoint,2122757,False,73,analogValue,18,degreesCelsius
VOX'OS02'Ahu'Ahu4'AlmFAD,2025-11-07T11:19:20.965 UTC,FAD Fail to Open Alarm,2122754,False,19,binaryValue,inactive,n/a
VOX'OS04'Ahu'Ahu13'SpTRUnoc,2025-11-07T11:13:54.453 UTC,Room Temperature Un-Occupied Setpoint,2122756,False,13,analogValue,26,degreesCelsius
VOX'OS05'MtrEMU'EMU01'00'CurrB,2025-11-07T11:09:52.707 UTC,Current B,2122757,False,71,analogInput,43.309574127197266,amperes
VOX'OS04'Ahu'FAHU'HumSu,2025-11-07T11:13:54.453 UTC,FAHU Supply Air Humidity,2122756,False,52,analogInput,44.59000015258789,percentRelativeHumidity
VOX'OS01'MtrEMU'EMU04'00'VoltCA,2025-11-07T11:06:56.469 UTC,Voltage C-A,2122753,False,165,analogInput,231.15806579589844,volts
VOX'OS02'Ahu'Ahu15'StaAuto,2025-11-07T11:19:20.965 UTC,Supply Fan Auto Status,2122754,False,10,binaryInput,active,n/a
VOX'OS01'MAakUpFan'MakUpFan1'StaRun,2025-11-07T11:06:56.469 UTC,Fan Airflow Status,2122753,False,71,binaryInput,inactive,n/a
VOX'OS02'Ahu'Ahu4'SpFAD,2025-11-07T11:19:20.965 UTC,FA. Damper Open Setpoint for Normal,2122754,False,43,analogValue,80,percent
VOXZAHIA'AS06'LON_DAT,2025-11-07T11:16:27.906 UTC,,2122758,False,2097165,file,n/a,n/a
VOX'OS02'Ahu'Ahu5'PIDTR,2025-11-07T11:19:20.965 UTC,PID - Control For Room Temperature,2122754,False,9,loop,n/a,n/a
VOX'OS04'Ahu'FAHU'StsDamp,2025-11-07T11:13:54.453 UTC,Fresh Air   Damper Status,2122756,False,46,binaryInput,active,n/a
VOX'OS05'RmTAvg'SpaceT14'HuR1,2025-11-07T11:09:52.707 UTC,Space Air Humidity-1,2122757,False,53,analogInput,100.50999450683594,percentRelativeHumidity
VOX'OS04'Ahu'Ahu13'AlmFlw,2025-11-07T11:13:54.453 UTC,Supply Fan Air Flow Fail Alarm,2122756,False,2,binaryValue,inactive,n/a
VOX'OS01'Ahu'AhuMkp2'FlSu,2025-11-07T11:06:56.469 UTC,Supply Air Flow Rate,2122753,False,75,analogValue,12995.2412109375,litersPerSecond
VOX'OS05'Ahu'Ahu9'SpHuSpcCt,2025-11-07T11:09:52.707 UTC,Space Air Humidity Cut Off Setpoint,2122757,False,67,analogValue,5,percentRelativeHumidity
VOX'OS04'Ahu'Ahu6'TempSu,2025-11-07T11:13:54.453 UTC,Supply Air Temperature,2122756,False,22,analogInput,19.309999465942383,degreesCelsius
VOX'OS02'Ahu'Ahu4'TBTRt,2025-11-07T11:19:20.965 UTC,Trend Return Air Temperature,2122754,False,42,trendLog,n/a,n/a
VOX'OS02'Ahu'Ahu4'Co2RA2,2025-11-07T11:19:20.965 UTC,Space Air Co2-2,2122754,False,71,analogInput,543.4000244140625,partsPerMillion
Global'NotifCl22,2025-11-07T11:19:20.965 UTC,"High prio alarm, basic",2122754,False,22,notificationClass,n/a,n/a
VOX'OS01'Ahu'Ahu3'FbVFD,2025-11-07T11:06:56.469 UTC,VFD Speed Feedback,2122753,False,38,analogInput,100.47000122070312,percent
VOX_FCU'Flr_01'R_FCU_FY_25'RHvacCoo'RHuRel,2025-11-07T11:16:03.370 UTC,Relative humidity for room,2,False,58,analogValue,n/a,percentRelativeHumidity
VOX'OS02'Mahu1'AhuMkp1'FbVFD,2025-11-07T11:19:20.965 UTC,VFD Feedback,2122754,False,61,analogInput,93.55999755859375,noUnits
VOX'OS01'Ahu'Ahu17'CmdFAD,2025-11-07T11:06:56.469 UTC,Fresh Air Damper Command,2122753,False,6,analogOutput,100,percent
VOX'OS02'Ahu'Ahu15'TBCMDCHW,2025-11-07T11:19:20.965 UTC,Trend CHW Valve Command,2122754,False,12,trendLog,n/a,n/a
VOX_FCU'Flr_01'R_FCU_FY_25'RHvacCoo,2025-11-07T11:16:03.370 UTC,Room HVAC coordination,2,False,29,structuredView,n/a,n/a
VOXZAHIA'AS06xP,2025-11-07T11:16:27.906 UTC,OUTSTATION-03A Pgm,2122758,False,2122758,program,n/a,n/a
VOX'OS02'Ahu'Ahu14'CmdCHW,2025-11-07T11:19:20.965 UTC,CHW Valve Command,2122754,False,2,analogOutput,100,percent
VOX'OS01'Ahu'Ahu3'SpTROcc,2025-11-07T11:06:56.469 UTC,Room Temperature Occupied Setpoint,2122753,False,51,analogValue,21,degreesCelsius
VOX'OS02'Ahu'Ahu4'AlmTrpSf,2025-11-07T11:19:20.965 UTC,Supply Fan VFD Fault Alarm,2122754,False,20,binaryInput,inactive,n/a
VOXZAHIA'AS05'LON_TYP,2025-11-07T11:09:52.707 UTC,,2122757,False,2097164,file,n/a,n/a
VOX'OS01'Ahu'Ahu1'CMDSpdVFD,2025-11-07T11:06:56.469 UTC,Supply Fan VFD Speed Command,2122753,False,1,analogOutput,80,percent
VOX'OS02'Ahu'Ahu15'AlmRACoHi,2025-11-07T11:19:20.965 UTC,Space Air High Co2 Alarm,2122754,False,10,binaryValue,inactive,n/a
VOX'OS02'Ahu'Ahu14'SpTRUnoc,2025-11-07T11:19:20.965 UTC,Room Temperature Un-Occupied Setpoint,2122754,False,13,analogValue,26,degreesCelsius
VOXZAHIA'AS05'PX_S7,2025-11-07T11:09:52.707 UTC,"Siemens\\AE\\Dubai\\VOXALZAHIA\\AS05",2122757,False,2097162,file,n/a,n/a
Infra'NotifCl10Extd,2025-11-07T11:16:03.370 UTC,"Low priority notification (acked, reset)",2,False,10,notificationClass,n/a,n/a
VOX'OS04'Ahu'FAHU'AlmTSuHi,2025-11-07T11:13:54.453 UTC,Supply Air High Temperature Alarm,2122756,False,33,binaryValue,inactive,n/a
VOX'OS05'Ahu'Ahu9'SpTRUnoc,2025-11-07T11:09:52.707 UTC,Room Temperature Un-Occupied Setpoint,2122757,False,76,analogValue,26,degreesCelsius
VOX'OS05'MtrEMU'EMU03'00'VoltCA,2025-11-07T11:09:52.707 UTC,Voltage C-A,2122757,False,118,analogInput,406.7230224609375,volts
VOX'OS01'Ups'Ups'BatFault,2025-11-07T11:06:56.469 UTC,Battery Fault,2122753,False,118,binaryInput,active,n/a
VOX'OS04'Ahu'FAHU'HrwRun1,2025-11-07T11:13:54.453 UTC,Heat Recovery Wheel-1 Run Status,2122756,False,52,binaryInput,active,n/a
VOX'OS04'Ahu'Ahu7'HuSu,2025-11-07T11:13:54.453 UTC,Supply Air Humidity,2122756,False,30,analogInput,60.959999084472656,percentRelativeHumidity
VOX_FCU'Flr_01'R_FCU_FY_25'RHvacCoo'PltModDtr'NxROpMod,2025-11-07T11:16:03.370 UTC,Next room operating mode,2,False,35,multiStateValue,4,n/a
VOX'OS01'Ahu'Ahu1'TempSp1,2025-11-07T11:06:56.469 UTC,Space Air Temperature,2122753,False,10,analogInput,21.170000076293945,degreesCelsius
VOX'OS01'ExFans'ToiExFan'SsCmd,2025-11-07T11:06:56.469 UTC,Fan Start Stop Command,2122753,False,15,binaryOutput,active,n/a
VOXZAHIA'AS01,2025-11-07T11:06:56.469 UTC,OUTSTATION-01 & 01A,2122753,False,2122753,device,n/a,n/a
VOX'OS05'MtrEMU'EMU01'00'VoltBN,2025-11-07T11:09:52.707 UTC,Voltage B-N,2122757,False,83,analogInput,234.65228271484375,volts
VOX'OS3'MtrEMU'EMU01'00'CurrC,2025-11-07T11:07:24.654 UTC,Current C,2122755,False,4,analogInput,66.50920867919922,amperes
VOX'OS01'MtrEMU'EMU01'00'PowB,2025-11-07T11:06:56.469 UTC,Active Power B,2122753,False,107,analogInput,6.623647212982178,kilowatts
VOX'OS01'MtrEMU'EMU01'00'VoltBN,2025-11-07T11:06:56.469 UTC,Voltage B-N,2122753,False,113,analogInput,240.57911682128906,volts
VOX'OS3A'MtrEMU'00'VoltBN,2025-11-07T11:16:27.906 UTC,Voltage B-N,2122758,False,15,analogInput,233.9958953857422,volts
VOX'OS3A'MCC'MCC'OnOFF,2025-11-07T11:16:27.906 UTC,Incomer On Off Status,2122758,False,3,binaryInput,active,n/a
VOX'OS04'Ahu'Ahu8'Co2RA,2025-11-07T11:13:54.453 UTC,Space Air Co2,2122756,False,36,analogInput,502,partsPerMillion
VOX_FCU'Flr_01'RS_FCU_FY_25'HVAC'Ccl'CclChwDmd,2025-11-07T11:16:03.370 UTC,Cooling coil chilled water demand,2,False,53,multiStateValue,2,n/a
PlnkBus'PlnkBusMgmt,2025-11-07T11:16:03.370 UTC,KNX PL-Link bus management,2,False,3,multiStateValue,1,n/a
VOX'OS02'Ahu'Ahu16'SpTROcc,2025-11-07T11:19:20.965 UTC,Room Temperature Occupied Setpoint,2122754,False,38,analogValue,21,degreesCelsius
VOX'OS02'Ahu'Ahu4'HuR,2025-11-07T11:19:20.965 UTC,Space Air Humidity-1,2122754,False,72,analogInput,68.20999908447266,percentRelativeHumidity
VOX'OS01'MtrEMU'EMU01'00'Pf,2025-11-07T11:06:56.469 UTC,Power Factor Total,2122753,False,105,analogInput,0.8909552097320557,noUnits
VOX'OS05'Ahu'Ahu9'SpCo2Hi,2025-11-07T11:09:52.707 UTC,Space Air Co2  High Alarm Setpoint,2122757,False,62,analogValue,800,partsPerMillion
VOX'OS01'Ahu'Ahu3'TBHuRt,2025-11-07T11:06:56.469 UTC,Trend Return Air Humidity,2122753,False,39,trendLog,n/a,n/a
VOX_FCU'Flr_01'RS_FCU_FYR_MAIN SERVER ROOM_9B'HVAC'TDwp,2025-11-07T11:11:55.586 UTC,Dew point temperature,233,False,395,analogValue,n/a,degreesCelsius
VOX'OS01'Ahu'FAHU2'HumSu,2025-11-07T11:06:56.469 UTC,FAHU Supply Air Humidity,2122753,False,59,analogInput,65,percentRelativeHumidity
VOX'OS05'Ahu'Ahu11'TBStaFlw,2025-11-07T11:09:52.707 UTC,Trend Supply Fan Airflow Status,2122757,False,16,trendLog,n/a,n/a
VOX'OS04'Ahu'FAHU'TBFbCHW,2025-11-07T11:13:54.453 UTC,Trend CHW Valve Feedback,2122756,False,47,trendLog,n/a,n/a
VOX'OS05'Ahu'Ahu12'PIDVFD,2025-11-07T11:09:52.707 UTC,PID - Control For VFD,2122757,False,6,loop,97.854248046875,n/a
VOX'OS05'RmTAvg'SpaceT15'HuRAvg,2025-11-07T11:09:52.707 UTC,Space Humidity Average,2122757,False,84,analogValue,70.94499969482422,percentRelativeHumidity
VOX'OS05'RmTAvg'SpaceT14'Co22,2025-11-07T11:09:52.707 UTC,Space Co2-2,2122757,False,52,analogInput,287.3999938964844,partsPerMillion
VOX'OS01'Ahu'Ahu1'PIDTR,2025-11-07T11:06:56.469 UTC,PID - Control For Room Temperature,2122753,False,1,loop,n/a,n/a
VOX'OS01'Ahu'Ahu2'SpFAD1,2025-11-07T11:06:56.469 UTC,FA. Damper Open Setpoint for Co High,2122753,False,31,analogValue,100,percent
VOX'OS04'Ahu'FAHU'TSu,2025-11-07T11:13:54.453 UTC,FAHU Supply Air Temperature,2122756,False,71,analogInput,20.764999389648438,degreesCelsius
VOX'OS02'Ahu'Ahu5'Almbag,2025-11-07T11:19:20.965 UTC,Bag Filter Alarm,2122754,False,27,binaryInput,inactive,n/a
VOX'OS01'Ahu'AhuMkp2'SpTSu,2025-11-07T11:06:56.469 UTC,Supply Air Temperature Setpoint,2122753,False,53,analogValue,22,degreesCelsius
